Features,KMeans Silhouette,Agglomerative Silhouette,GMM Silhouette,KMeans Davies-Bouldin,Agglomerative Davies-Bouldin,GMM Davies-Bouldin,KMeans Calinski-Harabasz,Agglomerative Calinski-Harabasz,GMM Calinski-Harabasz
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'FailedLoginFlag', 'Location']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'FailedLoginFlag', 'Channel']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'FailedLoginFlag', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'TransactionType', 'Location']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'TransactionType', 'Channel']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'TransactionType', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'Location', 'Channel']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'Location', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'IsNewDevice', 'Channel', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'FailedLoginFlag', 'TransactionType', 'Location']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'FailedLoginFlag', 'TransactionType', 'Channel']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'FailedLoginFlag', 'TransactionType', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'FailedLoginFlag', 'Location', 'Channel']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'FailedLoginFlag', 'Location', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'FailedLoginFlag', 'Channel', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'TransactionType', 'Location', 'Channel']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'TransactionType', 'Location', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'TransactionType', 'Channel', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'AccountBalance', 'Location', 'Channel', 'CustomerOccupation']",0.43519002977181587,0.4037478506945983,0.3369995989087922,0.9162048079156191,0.8947594721543787,1.0245462194325832,1610.7933910422248,1256.9682665052587,490.0074211987947
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'IsNewDevice']",0.37584556895983273,0.3440090448985885,0.95613408814054,1.0533939311662197,1.0798190867978394,0.030753567836774236,1043.551563553233,946.1028409099825,723.2137889702212
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag']",0.3864289419125892,0.4461882792511099,0.48023432916077574,1.2413431386473892,1.3793360028260278,1.3365983249824596,1105.5155565759949,906.3781196606332,903.2802713644908
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'TransactionType']",0.3864289419125892,0.4461882792511099,0.48023432916077574,1.2413431386473892,1.3793360028260278,1.3365983249824596,1105.5155565759949,906.3781196606332,903.2802713644908
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'Location']",0.3864289419125892,0.4461882792511099,0.48023432916077574,1.2413431386473892,1.3793360028260278,1.3365983249824596,1105.5155565759949,906.3781196606332,903.2802713644908
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'Channel']",0.3864289419125892,0.4461882792511099,0.48023432916077574,1.2413431386473892,1.3793360028260278,1.3365983249824596,1105.5155565759949,906.3781196606332,903.2802713644908
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'CustomerOccupation']",0.3864289419125892,0.4461882792511099,0.48023432916077574,1.2413431386473892,1.3793360028260278,1.3365983249824596,1105.5155565759949,906.3781196606332,903.2802713644908
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'IsNewDevice', 'FailedLoginFlag']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'IsNewDevice', 'TransactionType']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'IsNewDevice', 'Location']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'IsNewDevice', 'Channel']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'IsNewDevice', 'CustomerOccupation']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'TransactionType']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'Location']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'Channel']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'FailedLoginFlag', 'CustomerOccupation']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionType', 'Location']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionType', 'Channel']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'TransactionType', 'CustomerOccupation']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'Location', 'Channel']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'Location', 'CustomerOccupation']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TimeSinceLastTransaction', 'Channel', 'CustomerOccupation']",0.3617773080670993,0.3194913012295188,0.3729148499230813,1.0902841655376252,1.0269811228000487,1.2561286311799362,1265.2888732725655,1025.2079129786603,651.9723619442206
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'FailedLoginFlag']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'TransactionType']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Location']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'TransactionType']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Location']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'TransactionType', 'Location']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'TransactionType', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'TransactionType', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'Location', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'Location', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionAmountRelativeToBalance', 'Channel', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'FailedLoginFlag', 'TransactionType']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'FailedLoginFlag', 'Location']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'FailedLoginFlag', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'FailedLoginFlag', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'TransactionType', 'Location']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'TransactionType', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'TransactionType', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'Location', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'Location', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'IsNewDevice', 'Channel', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'FailedLoginFlag', 'TransactionType', 'Location']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'FailedLoginFlag', 'TransactionType', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'FailedLoginFlag', 'TransactionType', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'FailedLoginFlag', 'Location', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'FailedLoginFlag', 'Location', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'FailedLoginFlag', 'Channel', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionType', 'Location', 'Channel']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionType', 'Location', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'TransactionType', 'Channel', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TransactionHour', 'Location', 'Channel', 'CustomerOccupation']",0.35476383155248825,0.32904282944547847,0.2679561862878818,1.136163199043378,1.1881437071818028,1.469921611077484,1026.5725088858742,927.2120088434364,433.4569447273986
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'FailedLoginFlag']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'TransactionType']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Location']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'Channel']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'IsNewDevice', 'CustomerOccupation']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'TransactionType']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Location']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'Channel']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'FailedLoginFlag', 'CustomerOccupation']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'TransactionType', 'Location']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'TransactionType', 'Channel']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'TransactionType', 'CustomerOccupation']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'Location', 'Channel']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'Location', 'CustomerOccupation']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'TransactionAmountRelativeToBalance', 'Channel', 'CustomerOccupation']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'FailedLoginFlag', 'TransactionType']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'FailedLoginFlag', 'Location']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'FailedLoginFlag', 'Channel']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'FailedLoginFlag', 'CustomerOccupation']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'TransactionType', 'Location']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'TransactionType', 'Channel']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'TransactionType', 'CustomerOccupation']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'Location', 'Channel']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
"['CustomerAge', 'TransactionDuration', 'TimeSinceLastTransaction', 'IsNewDevice', 'Location', 'CustomerOccupation']",0.35355814899511406,0.4254807877500952,0.3446984055463277,1.1417951223074196,1.3926524332922063,1.1142230247166292,1040.5642202362242,718.3759314381666,670.8143070789661
